eK-1738,Космос,Новая Каледония
XV-6838,ЮТэйр-Вертол,Антарктида
eX-5834,Вологодское АП,Монако
FX-3085,Аэросервис (Чита),Тувалу
HP-9594,Россия СЛО,Швейцария
DO-6371,Аврора,Нидерланды
VV-3426,ЮТэйр ПАО,Непал
SS-2994,Глобус,Новая Зеландия
YD-9572,Летные  проверки и системы,Уоллис и Футуна
GA-5922,СИБИА,Сенегал
HA-5583,Камчатское АП ОАО,Макао
KN-2309,Таймыр ОАО,Французская Полинезия
HF-5947,ПАНХ АК ООО (Улан-Удэ),Шри-Ланка
IS-4379,Арт Авиа,Сьерра-Леоне
HL-6971,Авиасервис (Казань) (ИНН 1624446694),Гибралтар
MR-9478,Меридиан,Джибути
NZ-9868,ВЗЛЕТ НПО, ЗАО,Япония
KH-4607,Амур,Филиппины
XW-3769,Джет Эйр Групп,Бурунди
TM-4251,Хабаровские Авиалинии,Германия
WB-4642,Сибирь,Гватемала
IU-3431,ЮТэйр ПАО,
FJ-5007,СИРИУС-АЭРО,Тринидад и Тобаго
TZ-8852,Россия СЛО,Конго
LI-8236,Уральские авиалинии,Черногория
TD-5873,АэроБратск,Швейцария
Ae-7979,Полярные авиалинии АО,Босния и Герцеговина
UH-9502,Костромское АП ОАО,Эфиопия
KO-9199,Когалымавиа ООО,Турция
AP-8302,Грозный Авиа ПАО,Маврикий
KU-8712,Аэросервис (Чита),Кокосовые (Килинг) острова
ZX-1225,ЭйрБриджКарго,Бахрейн
RO-9043,Россия СЛО,Армения
VM-1356,Ангара АК ЗАО,Соединенное Королевство
NX-2506,ПАНХ НПК ОАО,Остров Буве
PO-6257,Аэролимузин,Сингапур
JC-1612,Россия Авиакомпания АО,Ирак
NT-4998,АТРАН,name
ZU-2722,Восток,Иран, Исламская Республика
MC-8489,ЮТэйр ЗАО,Свазиленд
GO-9192,РусДжет,Эритрея
OF-3585,Авиашельф,Гонконг
SW-4990,Ред Вингс АО,Польша
QT-3192,Авиа Менеджмент Груп,Малави
WG-9214,ВОЛГА-ДНЕПР,Мавритания
ZM-8457,ВОЛГА-ДНЕПР,Швеция
CH-9229,,Гайана
DN-5918,Аврора,Азербайджан
TK-8070,Саратовские авиалинии,Грузия
XA-5429,Уктус,Сент-Винсент и Гренадины
UM-8530,Глобус,Остров Буве
VM-4918,Авиастар-ТУ,Остров Херд и острова Макдональд
TU-2010,АТРАН,Монголия
CM-6474,ВИТЯЗЬ-АЭРО АК ООО,Кирибати
YR-1773,Авиалифт Владивосток,Узбекистан
HH-7638,Абакан Эир,Ботсвана
LI-6551,МЧС России ФГУАП,Бахрейн
ZU-9807,СЕВЕРСТАЛЬ АП ООО,Андорра
RA-5103,Ангара АК ЗАО,Финляндия
SJ-5751,Нарьян-Марский ОАО,Греция
VY-6429,ИрАэро АК АО,Монголия
GD-2833,Тулпар Эйр,Швейцария
eK-3580,Комиавиатранс ОАО,Гуам
FA-5639,Глобус,Туркмения
TM-7092,Ред Вингс АО,Фарерские острова
IG-4610,Сибирь,Сент-Пьер и Микелон
PD-3735,Газпром авиа ООО,Макао
XS-3774,ЭйрБриджКарго,Тимор-Лесте
SQ-8123,,Сент-Китс и Невис
BR-5092,ВЕКТОР АПК ООО,Казахстан
IG-3605,Аврора,Казахстан
RF-3350,ИрАэро АК АО,Бурунди
LK-8064,ВЕКТОР АПК ООО,Бутан
VI-1113,Дальнереченск Авиа,Чад
MG-1615,Уральские авиалинии,Конго, Демократическая Республика
FR-5418,Нордавиа-регион.АЛ,Сан-Марино
MY-7294,ТУРУХАН,Фолклендские острова (Мальвинские)
XO-5746,СЕВЕРСТАЛЬ АП ООО,Багамы
JM-1159,Конверс Авиа,Уругвай
MQ-1655,Амур,Белиз
HU-6457,АЗУР эйр,Бермуды
AP-5072,ВОЛГА-ДНЕПР,Черногория
BM-9062,Ельцовка АП ЗАО,Южная Джорджия и Южные Сандвичевы острова
SB-6181,Уральские авиалинии,Гернси
PO-2249,ВИТЯЗЬ-АЭРО АК ООО,Остров Херд и острова Макдональд
VZ-5744,МЧС России ФГУАП,Иордания
BZ-7070,АТРАН,Корея, Республика
KM-7326,Авиа Менеджмент Груп,Франция
MA-8661,Норильск Авиа,Южная Осетия
YM-6010,Джет Эйр Групп,Токелау
QJ-8792,АТРАН,Бонайре, Саба и Синт-Эстатиус
WB-8938,ВИМ-АВИА,Джибути
NZ-3082,Казанское авиапредприятие,Черногория
RJ-5566,Меридиан,Западная Сахара
YA-6538,БАРКОЛ,Бонайре, Саба и Синт-Эстатиус
NT-4353,ВИМ-АВИА,Абхазия
CG-6939,Авиакон Цитотранс,Руанда
PP-3037,Хабаровские Авиалинии,Сент-Люсия
PN-5676,ВИМ-АВИА,Франция
HO-3331,РКП «АК «Тува Авиа»,Кокосовые (Килинг) острова
WU-8375,Роствертол-Авиа, ЗАО,Словения
MT-1367,РусЛайн,Пуэрто-Рико
OW-3523,РОЯЛ ФЛАЙТ,Гренландия
TN-3304,Победа,Эстония
VG-1614,Полярные авиалинии АО,Бермуды
PI-5683,Северный Ветер,Кот д'Ивуар
IH-7516,ВИТЯЗЬ-АЭРО АК ООО,Острова Кайман
CX-3233,ВЕКТОР АПК ООО,Катар
CW-2726,АЭРОКУЗБАСС,Барбадос
OI-4752,Северо-Запад,Сомали
PV-3150,Псковавиа,Гренада
YX-9528,Арт Авиа,Босния и Герцеговина
XG-9028,ЮТэйр ЗАО,Уоллис и Футуна
ZM-8240,Геликс,Азербайджан
CG-3785,ЧукотАВИА,Гонконг
XN-3919,СЕВЕРСТАЛЬ АП ООО,Науру
LY-8068,БАРКОЛ,Гернси
FC-9084,Арго,Фиджи
NO-2567,СиЛА,Эландские острова
HN-1386,Ред Вингс АО,Буркина-Фасо
Fe-3821,Казанское авиапредприятие,Остров Херд и острова Макдональд
QM-2221,Авиакомпания «Лайт Эйр»,Кабо-Верде
JM-1136,ЮТэйр-Вертол,Таиланд
eS-5884,Северо-Запад,Аргентина
TN-7072,Алтайские Авиалинии,Южный Судан
TI-1442,Икар ООО,Казахстан
XF-4865,Комиавиатранс ОАО,Эквадор
FP-2901,Аэросервис (Даг.),Соломоновы острова
JU-6493,Авиакомпания «Лайт Эйр»,
KT-4808,Победа,Самоа
OL-5648,Универсал-Авиа ГУП РК,Фолклендские острова (Мальвинские)
UQ-6377,ИрАэро АК АО,Абхазия
RY-8802,Универсал-Авиа ГУП РК,Лаос
PM-6204,ВИМ-АВИА,Иордания
OX-1915,БАРКОЛ,Уоллис и Футуна
TC-2322,Авиакомпания «Лайт Эйр»,Иордания
QP-4665,Авиалифт Владивосток,Остров Мэн
TM-2125,Конверс Авиа,Острова Теркс и Кайкос
YR-4071,Таймыр ОАО,Острова Кука
VP-2221,РКП «АК «Тува Авиа»,Гаити
KG-8598,Икар ООО,Нидерланды
GM-4248,Меридиан,Киргизия
JA-6367,Роствертол-Авиа, ЗАО,Вьетнам
HA-9710,Геликс,Босния и Герцеговина
MJ-6172,ДОНАВИА,Самоа
ZQ-4292,СиЛА,Токелау
FR-5756,СИБИА,Острова Теркс и Кайкос
SR-3765,Алтайские Авиалинии,Катар
SJ-7704,Газпром авиа ООО,Монголия
US-3255,Универсал-Авиа ГУП РК,Западная Сахара
DV-9944,ЛУКОЙЛ-АВИА ООО,Никарагуа
NA-5241,Дальнереченск Авиа,Аргентина
KU-2896,Комиавиатранс ОАО,Кот д'Ивуар
eC-7304,Северо-Запад,Британская территория в Индийском океане
JK-2399,Икар ООО,Уоллис и Футуна
YP-7031,АЗУР эйр,Нидерланды
IF-6243,Алтайские Авиалинии,Антигуа и Барбуда
VW-3190,Северо-Запад,Гондурас
ZQ-1515,БАРКОЛ,Нигерия
WA-9140,РУССЭЙР,Уоллис и Футуна
QM-7018,ЮТэйр ПАО,Центрально-Африканская Республика
eG-9510,АЭРОКУЗБАСС,Буркина-Фасо
OW-5637,Газпром авиа ООО,Фиджи
AN-1433,Авиасервис (Казань) (ИНН 1624446694),Мадагаскар
SJ-8296,СЕВЕРСТАЛЬ АП ООО,Ливан
LS-3989,РусЛайн,Сент-Китс и Невис
KX-5043,СКОЛ,Конго
MC-7191,ПАНХ НПК ОАО,Гайана
TL-9243,Авиа Менеджмент Груп,Кения
VN-5922,Конверс Авиа,Фолклендские острова (Мальвинские)
JX-8427,Авиасервис (Казань) (ИНН 1624446694),Бразилия
XU-7579,Амурская авиабаза,Ливан
HN-1434,ВОЛГА-ДНЕПР,Реюньон
FS-5283,Нордавиа-регион.АЛ,Руанда
KL-6418,Авиасервис (Казань) (ИНН 1624446694),Черногория
BB-6592,Дальнереченск Авиа,Россия
TA-3403,СиЛА,Бангладеш
YW-3493,Абакан Эир,Украина
RS-5610,АЗУР эйр,Сан-Марино
GK-1642,Аэросервис (Чита),
Be-5418,Камчатское АП ОАО,Чешская Республика
LX-3511,МАЦ,Боливия, Многонациональное Государство
QA-5979,СиЛА,Мавритания
IS-5424,ВЗЛЕТ НПО, ЗАО,Румыния
CP-4903,АРКТИКА,Армения
TB-7345,Саратовские авиалинии,Корея, Народно-Демократическая Республика
DK-4436,,Непал
FP-6520,Арт Авиа,Кабо-Верде
QT-7969,АэроГео,Китай
eK-4903,Джет Эйр Групп,Сент-Винсент и Гренадины
JU-7266,Хабаровские Авиалинии,Норвегия
XL-1273,Северо-Запад,Киргизия
SD-7588,СИРИУС-АЭРО,Тимор-Лесте
YP-6136,Полярные авиалинии АО,Лесото
BL-1427,Геликс,Гана
ZO-3846,Петрозаводск Аэропорт,Кипр
PW-5171,Универсал-Авиа ГУП РК,Соединенное Королевство
SQ-2979,Джет Эйр Групп,Португалия
KT-4843,Балтийские авиалинии,Папский Престол (Государство &mdash; город Ватикан)
XV-9705,СЕВЕРСТАЛЬ АП ООО,Хорватия
VU-2258,Аврора,Эфиопия
TN-3554,СИМАРГЛ,Ангилья
RH-5589,Бурал,Мьянма
AP-4731,ПАНХ АК ООО (Улан-Удэ),Майотта
TA-3829,Конверс Авиа,Камбоджа
BJ-6028,Авиакон Цитотранс,Панама
DH-8325,ТУРУХАН,Франция
VH-2533,Универсал-Авиа ГУП РК,Сен-Мартен
Qe-3668,Тулпар Эйр,Швейцария
XA-5534,Амурская авиабаза,Новая Каледония
CH-4731,Газпром авиа ООО,Французские Южные территории
OM-9500,Геликс,Макао
XV-1355,Аэрофлот ПАО,Фарерские острова
HM-1043,Оренбургские АЛ АО,Гернси
ZH-3473,Ельцовка АП ЗАО,Швеция
DX-9561,СИБИА,Турция
QW-2505,ПАНХ НПК ОАО,Сингапур
HZ-8889,Геликс,Таиланд
SM-9422,Конверс Авиа,Киргизия
CI-9792,Икар ООО,Джерси
ND-1398,Авиасервис (Казань) (ИНН 1624446694),Мальта
JM-5809,Северный Ветер,Тунис
GJ-9415,Восток,Исландия
RX-8912,ЮТэйр-Вертол,Тайвань (Китай)
IO-6639,Джет Эйр Групп,Бельгия
IX-4561,Костромское АП ОАО,Фарерские острова
KX-1169,Геликс,Мальдивы
FY-3180,Икар ООО,Венесуэла Боливарианская Республика
OV-8861,Ельцовка АП ЗАО,Гонконг
RS-6295,БАРКОЛ,Чешская Республика
TG-2090,Ай Флай,Лихтенштейн
RG-4656,РусДжет,Япония
RM-7059,Когалымавиа ООО,Эритрея
DF-5037,Ай Флай,Суринам
FT-5133,Норильск Авиа,Новая Зеландия
FW-6011,СЕВЕРСТАЛЬ АП ООО,Туркмения
QZ-8918,ВОЛГА-ДНЕПР,Уганда
GA-2538,Полярные авиалинии АО,Малави
DJ-2528,Нижневартовскавиа,Боливия, Многонациональное Государство
PN-8839,ЮТэйр ЗАО,Реюньон
VU-2075,АЗУР эйр,Конго
ST-7404,Газпром авиа ООО,Ливийская Арабская Джамахирия
VA-6003,Авиасервис (Казань) (ИНН 1624446694),Гваделупа
GB-7378,Ангара АК ЗАО,Гернси
SG-5541,ПАНХ НПК ОАО,Соединенное Королевство
eN-6590,Роствертол-Авиа, ЗАО,Пуэрто-Рико
IV-7085,Аэрофлот ПАО,Сингапур
AR-6729,Сибирь,
KY-2813,ЮТэйр-Вертол,Тринидад и Тобаго
VG-9756,Нордавиа-регион.АЛ,Ангилья
JR-4148,АТРАН,Американское Самоа
PU-2023,ВЕКТОР АПК ООО,Монтсеррат
YQ-6006,Абакан Эир,
LK-6879,Роствертол-Авиа, ЗАО,Сен-Бартельми
LA-9200,Россия Авиакомпания АО,Таджикистан
LC-5850,Аэросервис (Чита),Украина
JA-1203,СКОЛ,Южная Осетия
LT-4728,Грозный Авиа ПАО,Польша
WY-2017,Ред Вингс АО,Кения
GB-7424,Космос,Канада
YC-6715,Аэросервис (Даг.),Канада
DH-8692,Саратовские авиалинии,Соломоновы острова
ZM-9317,СКОЛ,Оман
CS-7268,Полярные авиалинии АО,Барбадос
KK-4446,ТУРУХАН,Самоа
LY-2657,ЮТэйр-Вертол,Мальта
IZ-9210,ШАР инк Лтд.,Тайвань (Китай)
DH-7628,Ангара АК ЗАО,Корея, Республика
SV-1585,Хабаровские Авиалинии,
Ue-3314,Авиа Менеджмент Груп,Западная Сахара
ZL-7594,Джет Эйр Групп,Бруней-Даруссалам
QF-2646,Абакан Эир,Болгария
VQ-8182,Ижавиа ОАО,Остров Херд и острова Макдональд
Le-3860,Тулпар Эйр,Гана
BJ-2750,Казанское авиапредприятие,Индия
HI-5967,ПАНХ НПК ОАО,Канада
UJ-6473,Джет Эйр Групп,Южная Джорджия и Южные Сандвичевы острова
VC-2221,Арт Авиа,Кокосовые (Килинг) острова
Ze-4792,Аэролимузин,Венгрия
LY-9055,РОЯЛ ФЛАЙТ,Казахстан
PY-6569,Авиакомпания СОКОЛ,Джибути
QS-5342,ВЗЛЕТ НПО, ЗАО,Исландия
KA-6185,Авиакон Цитотранс,Ангола
BK-8638,АРКТИКА,Виргинские острова, США
IJ-1578,Тулпар Эйр,Доминиканская Республика
JG-3536,АэроБратск,Белиз
JQ-8822,Роствертол-Авиа, ЗАО,Нигерия
ZP-4452,ЮВТ АЭРО,Уругвай
UB-4845,Геликс,Лесото
FJ-2456,Меридиан,Северные Марианские острова
MZ-5066,КрасАвиа,Польша
XN-9529,Грозный Авиа ПАО,Бонайре, Саба и Синт-Эстатиус
JB-7331,АЗУР эйр,Тонга
RC-3736,Аэрофлот ПАО,Нигер
IM-8198,АэроГео,Виргинские острова, США
PN-8760,Псковавиа,Египет
UI-7590,Арт Авиа,Сомали
YM-7780,Аэрофлот ПАО,Ирландия
MB-2733,Авиакон Цитотранс,Пуэрто-Рико
SH-8414,АЭРОКУЗБАСС,Остров Мэн
HX-1519,Казанское авиапредприятие,Новая Каледония
UD-8959,БАРКОЛ,Мьянма
ZA-6515,ДОНАВИА,Вьетнам
DH-5588,Ангара АК ЗАО,
UF-2436,Норильск Авиа,
RJ-9084,Ижавиа ОАО,Таиланд
VF-1879,Вологодское АП,Греция
HC-2798,РусДжет,Япония
NS-6116,Сибирь,Маршалловы острова
IJ-7453,Уральские авиалинии,Гайана
XP-4826,БАРКОЛ,Мадагаскар
UP-1127,Бурал,Австрия
CY-7879,Авиакомпания «Лайт Эйр»,Монтсеррат
NX-4345,Авиастар-ТУ,Острова Кука
PW-4655,СИРИУС-АЭРО,
UL-9651,Северный Ветер,Замбия
KO-2649,ЮТэйр ЗАО,Кипр
DH-3980,ЛУКОЙЛ-АВИА ООО,Эстония
MW-5953,СиЛА,Гренада
IN-8907,СКОЛ,Южный Судан
eU-2673,Вертикаль-Т ООО,Гвинея-Бисау
eX-9982,ВОЛГА-ДНЕПР,Вьетнам
FA-6655,Таймыр ОАО,Эландские острова
DH-5606,Абакан Эир,Буркина-Фасо
ZF-6988,ПАНХ АК ООО (Улан-Удэ),Бразилия
XW-7265,СиЛА,Мадагаскар
SQ-9184,Икар ООО,Токелау
HX-9643,Арго,Никарагуа
TJ-2326,Костромское АП ОАО,Мавритания
JO-2418,СКОЛ,Коморы
FK-6218,ИрАэро АК АО,Майотта
eO-8605,Восток,Германия
IL-3847,Казанское авиапредприятие,Венгрия
QL-1055,МЧС России ФГУАП,Гренада
FM-8853,МАЦ,Киргизия
DS-5969,ВИТЯЗЬ-АЭРО АК ООО,Габон
UN-2624,Глобус,Бурунди
UY-1411,Балтийские авиалинии,Намибия
JJ-6352,Тулпар Эйр,Словакия
DD-4336,Космос,Венесуэла Боливарианская Республика
TV-7321,ЮВТ АЭРО,Гваделупа
WI-9649,Костромское АП ОАО,Республика Македония
WK-2308,АТРАН,Джерси
MR-4540,Грозный Авиа ПАО,Камерун
Me-7385,АРКТИКА,Азербайджан
XT-4952,Меридиан,Белиз
TT-1253,Костромское АП ОАО,Камерун
QG-8412,АЛРОСА Авиакомпания АО,Туркмения
UP-8448,ВИМ-АВИА,Египет
UB-6705,СИБИА,Кюрасао
Ke-8433,Авиакомпания СОКОЛ,Фарерские острова
IA-8017,Абакан Эир,Черногория
YN-6199,Авиа Менеджмент Груп,Ангола
CH-7206,Космос,Кения
LG-9354,Универсал-Авиа ГУП РК,Мозамбик
SF-2221,ИрАэро АК АО,Гваделупа
MW-8606,ВЗЛЕТ НПО, ЗАО,Сингапур
BT-9078,Уральские авиалинии,Макао
GP-7984,Аэросервис (Чита),Остров Буве
LR-7094,МАЦ,Джерси
BJ-4359,Аэросервис (Чита),Корея, Народно-Демократическая Республика
Se-3535,Амурская авиабаза,Монтсеррат
VO-5535,ЛУКОЙЛ-АВИА ООО,Перу
eW-9672,Когалымавиа ООО,Танзания, Объединенная Республика
NL-3390,ЛУКОЙЛ-АВИА ООО,Боливия, Многонациональное Государство
CZ-3622,Казанское авиапредприятие,Австрия
AC-7697,СКОЛ,Тринидад и Тобаго
PH-1242,Хабаровские Авиалинии,Тайвань (Китай)
NP-8873,Победа,Азербайджан
DP-8852,Аврора,Острова Кука
CX-9686,Абакан Эир,Гватемала
VY-3683,Алтайские Авиалинии,Марокко
JV-2353,ВЗЛЕТ НПО, ЗАО,Панама
Me-2603,Победа,Йемен
JT-3863,Икар ООО,Нигерия
MW-1146,Таймыр ОАО,Оман
IT-6330,Авиалифт Владивосток,Гуам
YZ-2009,Нордавиа-регион.АЛ,Перу
DQ-1161,СИМАРГЛ,Бахрейн
QO-1837,Костромское АП ОАО,Франция
AN-9313,Аэропорт Оренбург,Остров Херд и острова Макдональд
QI-5567,Конверс Авиа,Люксембург
WY-6064,Ангара АК ЗАО,Таиланд
GP-8682,РОЯЛ ФЛАЙТ,Кокосовые (Килинг) острова
BY-5212,Аэропорт Оренбург,Черногория
VC-1741,Авиашельф,Ливийская Арабская Джамахирия
JZ-5718,Дальнереченск Авиа,Бурунди
MH-4154,РКП «АК «Тува Авиа»,Эритрея
TR-2690,Восток,Чад
BG-2375,Авиалифт Владивосток,Остров Мэн
Be-1005,КрасАвиа,Эритрея
PN-2756,Нордавиа-регион.АЛ,Япония
OV-7107,АТРАН,Монако
OO-8953,Россия СЛО,Фолклендские острова (Мальвинские)
UG-3098,АЛРОСА Авиакомпания АО,Ирак
AG-3504,ВЗЛЕТ НПО, ЗАО,Шри-Ланка
ZR-8731,Ред Вингс АО,Венгрия
QO-5979,Нарьян-Марский ОАО,Судан
CF-6382,Победа,Чад
WN-2277,ЧукотАВИА,Суринам
US-3633,ВОЛГА-ДНЕПР,Эль-Сальвадор
Fe-2090,Саратовские авиалинии,Малави
HB-6495,Победа,Гондурас
Be-7740,Аэросервис (Даг.),Корея, Республика
PV-8328,Аврора,Испания
PJ-7709,Казанское авиапредприятие,Фиджи
ZU-8729,АТРАН,Гренландия
JA-9551,ЛУКОЙЛ-АВИА ООО,Багамы
NQ-4048,Псковавиа,name
LH-3890,Россия Авиакомпания АО,Канада
FA-7003,СИБИА,Киргизия
PB-1357,Аэросервис (Даг.),Ангола
ND-4741,Восток,Острова Теркс и Кайкос
WI-5841,Газпром авиа ООО,Таджикистан
YX-5906,БАРКОЛ,Нидерланды
eO-2438,АЭРОКУЗБАСС,Острова Кука
TB-9130,Петрозаводск Аэропорт,Албания
WI-6244,Роствертол-Авиа, ЗАО,Руанда
PU-2149,Авиакомпания «Лайт Эйр»,Нигерия
PD-6892,Газпром авиа ООО,Тимор-Лесте
YT-2511,Абакан Эир,Кипр
AV-3895,Нарьян-Марский ОАО,Германия
KO-1036,Авиакомпания СОКОЛ,Тринидад и Тобаго
WO-7965,Авиалифт Владивосток,Свазиленд
VF-9701,Россия СЛО,Туркмения
LT-3183,Когалымавиа ООО,Катар
PW-3751,Ангара АК ЗАО,Новая Каледония
LV-9853,Полярные авиалинии АО,Гернси
RL-4223,Вертикаль-Т ООО,Монголия
eA-1962,ВОЛГА-ДНЕПР,Новая Зеландия
ON-8178,Полярные авиалинии АО,Гренландия
De-5278,Костромское АП ОАО,Либерия
MG-7396,Дельта К,Уоллис и Футуна
eV-2449,Северный Ветер,Хорватия
MU-2798,Алтайские Авиалинии,Гана
SY-6790,Бурал,Франция
Ke-4644,ЮТэйр-Вертол,Сент-Винсент и Гренадины
BC-2409,ВОЛГА-ДНЕПР,Румыния
DU-2351,ЮТэйр ПАО,Белиз
eN-1378,Авиакон Цитотранс,Фиджи
UA-9192,Сибирь,Азербайджан
AF-9619,Оренбургские АЛ АО,Гватемала
OS-2018,Аэросервис (Даг.),Экваториальная Гвинея
MU-5175,СЕВЕРСТАЛЬ АП ООО,Джерси
BZ-9109,Авиакомпания СОКОЛ,Свазиленд
QX-9749,Псковавиа,Лихтенштейн
GC-1837,ЛУКОЙЛ-АВИА ООО,Самоа
DG-4075,Северный Ветер,Малые Тихоокеанские отдаленные острова Соединенных Штатов
ZS-9278,Амурская авиабаза,Колумбия
DU-8504,ВЕКТОР АПК ООО,Палестинская территория, оккупированная
FW-7703,Космос,Ирландия
LA-8330,ВИТЯЗЬ-АЭРО АК ООО,Остров Буве
JR-1475,Амур,Суринам
VI-3712,СИМАРГЛ,Бурунди
QH-4317,ЭйрБриджКарго,Гайана
NO-2550,Роствертол-Авиа, ЗАО,Тринидад и Тобаго
YC-9368,Глобус,Северные Марианские острова
MK-8523,Роствертол-Авиа, ЗАО,Северные Марианские острова
LZ-1961,ВЕКТОР АПК ООО,Сербия
OR-5696,Аэролимузин,Ливийская Арабская Джамахирия
GC-7791,ИрАэро АК АО,Исландия
Ge-5415,Тулпар Эйр,Сен-Бартельми
NO-5475,Камчатское АП ОАО,Монтсеррат
OP-8669,Авиакомпания СОКОЛ,Макао
ZX-1524,СИРИУС-АЭРО,Фиджи
QO-8992,Таймыр ОАО,Микронезия, Федеративные Штаты
YX-5854,Когалымавиа ООО,Сен-Бартельми
NT-6179,Аэролимузин,Намибия
VS-7448,Комиавиатранс ОАО,Сент-Китс и Невис
WN-9804,ВИТЯЗЬ-АЭРО АК ООО,Киргизия
Ve-8841,Северо-Запад,Бутан
TN-9871,Аэропорт Оренбург,Канада
MG-8580,Аэропорт Оренбург,Кабо-Верде
MH-6280,Амурская авиабаза,Бангладеш
HP-9737,Камчатское АП ОАО,Нигер
XG-7172,РОЯЛ ФЛАЙТ,Швейцария
AG-5478,Абакан Эир,Доминиканская Республика
SI-3510,АЛРОСА Авиакомпания АО,Нигерия
BQ-4059,СЕВЕРСТАЛЬ АП ООО,Норвегия
OX-5267,Амур,Французская Гвиана
QY-9373,Полярные авиалинии АО,Фиджи
XR-7191,Авиастар-ТУ,Монтсеррат
TX-3616,Авиалифт Владивосток,Кувейт
ZF-8970,Газпром авиа ООО,Фолклендские острова (Мальвинские)
MX-1482,Тулпар Эйр,Сент-Люсия
OA-3831,СКОЛ,Тимор-Лесте
WF-3878,Аэросервис (Чита),Джибути
MK-9658,БАРКОЛ,Питкерн
FC-7296,Нарьян-Марский ОАО,Чад
UG-3558,АРКТИКА,Гонконг
PC-6922,Глобус,Ниуэ
IB-3698,Роствертол-Авиа, ЗАО,Танзания, Объединенная Республика
NA-4885,Авиалифт Владивосток,Босния и Герцеговина
Xe-5021,РУССЭЙР,Сенегал
IN-1580,РОЯЛ ФЛАЙТ,Сенегал
CI-5260,Костромское АП ОАО,Сент-Винсент и Гренадины
AA-8980,Амурская авиабаза,Антарктида
SW-7694,Псковавиа,Нигерия
BK-1410,Сибирь,Либерия
FN-7431,Бурал,Непал
QY-6337,Оренбургские АЛ АО,Боливия, Многонациональное Государство
CP-8635,Ангара АК ЗАО,Науру
JL-6866,АэроГео,Намибия
AC-3969,Дельта К,Фолклендские острова (Мальвинские)
MF-5219,Хабаровские Авиалинии,Бурунди
UH-7064,Нордавиа-регион.АЛ,Суринам
eX-7570,Балтийские авиалинии,Куба
YB-9401,Саратовские авиалинии,Американское Самоа
PU-4563,Меридиан,Сент-Пьер и Микелон
KF-8421,Амурская авиабаза,Лесото
VJ-3377,ВОЛГА-ДНЕПР,Иордания
KN-2484,Хабаровские Авиалинии,Марокко
PG-7321,Глобус,Тринидад и Тобаго
KI-5017,РУССЭЙР,Шри-Ланка
KG-3421,Авиастар-ТУ,Фарерские острова
KG-5471,Комиавиатранс ОАО,Джерси
HH-9139,Полярные авиалинии АО,Ливан
XH-5838,ЮТэйр ПАО,Гернси
RK-9233,Тулпар Эйр,Кипр
HT-4287,Авиастар-ТУ,Парагвай
CW-7577,Ред Вингс АО,Черногория
NK-6969,Балтийские авиалинии,Тайвань (Китай)
CP-7823,Арт Авиа,Оман
MY-9187,Когалымавиа ООО,Парагвай
HK-5989,СИБИА,Албания
UJ-3173,Алтайские Авиалинии,Корея, Народно-Демократическая Республика
BS-9494,Грозный Авиа ПАО,Остров Буве
LK-3210,ЮТэйр ПАО,Норвегия
YF-5145,АЗУР эйр,Гвинея-Бисау
ZY-6000,Нордавиа-регион.АЛ,Нигер
PR-1772,Полярные авиалинии АО,Экваториальная Гвинея
TJ-3089,Дальнереченск Авиа,Франция
KH-5594,Меридиан,Токелау
CU-8733,Авиашельф,Эландские острова
XO-8240,Северный Ветер,Острова Кука
CD-9751,Балтийские авиалинии,Аргентина
NY-6865,,Катар
KU-7153,Геликс,Ливийская Арабская Джамахирия
UK-8179,ЛУКОЙЛ-АВИА ООО,Остров Норфолк
DB-8644,СИБИА,Багамы
HJ-1217,Амур,Алжир
FK-9362,СИРИУС-АЭРО,Камбоджа
HK-3282,ЧукотАВИА,Ниуэ
WI-1248,ЭйрБриджКарго,Украина
RG-2907,Хабаровские Авиалинии,Сомали
FS-4649,Авиастар-ТУ,Соединенные Штаты
TC-3852,Аэролимузин,Чили
PI-9439,Камчатское АП ОАО,Острова Кайман
LF-9736,АЭРОКУЗБАСС,Норвегия
QH-8535,Ижавиа ОАО,Парагвай
KW-5657,ЮТэйр ПАО,Кюрасао
WR-5644,Саратовские авиалинии,Остров Херд и острова Макдональд
KJ-9270,ВОЛГА-ДНЕПР,Кабо-Верде
WS-3691,СИРИУС-АЭРО,Египет
AO-6097,,
eG-9405,Восток,Гана
IH-2570,Аэросервис (Чита),Сен-Мартен
FW-5287,АЛРОСА Авиакомпания АО,Пуэрто-Рико
QA-5694,Комиавиатранс ОАО,Эритрея
TN-4445,СИМАРГЛ,Тимор-Лесте
eW-5565,Авиа Менеджмент Груп,Филиппины
OW-1462,Когалымавиа ООО,Токелау
PI-1088,Абакан Эир,Джерси
RU-7063,РусЛайн,Тунис
KC-5379,СИРИУС-АЭРО,Ангола
BS-3187,Амурская авиабаза,Албания
OA-3022,Авиа Менеджмент Груп,Бонайре, Саба и Синт-Эстатиус
YM-6781,Аэролимузин,Лаос
UC-3888,ВЗЛЕТ НПО, ЗАО,Тувалу
JM-4396,АЛРОСА Авиакомпания АО,Остров Рождества
VM-6770,Джет Эйр Групп,Зимбабве
SZ-7504,Балтийские авиалинии,Абхазия
NP-4558,,Япония
UF-7322,Нарьян-Марский ОАО,Эландские острова
WS-1968,АЭРОКУЗБАСС,Сейшелы
VI-3870,Авиалифт Владивосток,Токелау
